outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
1,outer_1_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,6.334023580113099,1.9417032746882832,6.394756602452185,751.9097993466689,1091.867627164164,0.28463169170903124,0.39438743172224194
1,outer_1_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,6.33109538261163,1.9392814500450908,6.391978021166202,749.5545086745884,1086.8768217384072,0.284758409353626,0.39438743172224194
1,outer_1_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,6.312167619769761,1.9271191137400618,6.374210800333849,734.6165381505268,1056.6079990039211,0.2851395937845852,0.39438743172224194
1,outer_1_inner_training_only,bernstein_degree_3__lambda_10,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,10.0,True,6.173567217969503,1.9850097470727845,6.237636629231484,666.8252288427021,961.0153796441155,0.27445456310487254,0.4091584965807528
1,outer_1_inner_training_only,bernstein_degree_4__lambda_0,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.0,True,6.3483987208065065,1.9035255040454278,6.3922489461753,745.7854094022748,1071.93014245853,0.29130805749227223,0.4002958576656463
1,outer_1_inner_training_only,bernstein_degree_4__lambda_0.001,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.001,True,6.348348085751021,1.903502902884718,6.392206376723284,745.7625306324362,1071.8816334275552,0.29130847634215096,0.4002958576656463
1,outer_1_inner_training_only,bernstein_degree_4__lambda_0.01,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.01,True,6.347894730485917,1.9033012590138199,6.391825524701207,745.5582255475683,1071.4484719197594,0.29131212931466066,0.4002958576656463
1,outer_1_inner_training_only,bernstein_degree_4__lambda_0.1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.1,True,6.343606225977276,1.9014387626141422,6.3882445227745865,743.6549163808733,1067.416791119916,0.29133952885342584,0.4002958576656463
1,outer_1_inner_training_only,bernstein_degree_4__lambda_1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,1.0,True,6.267174819872315,1.923718861738777,6.317191790463229,713.6746330705985,1022.4771218757154,0.28705782354360404,0.39438743172224194
1,outer_1_inner_training_only,bernstein_degree_4__lambda_10,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,10.0,True,6.099852218359283,1.9823472842271672,6.163265109837523,652.6824292454596,936.4327054401064,0.27492520748967036,0.39438743172224194
1,outer_1_inner_training_only,bernstein_degree_5__lambda_0,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.0,True,6.35588951181703,1.876967072716227,6.386895459424869,738.5572625497742,1053.8287083208145,0.2962765551684114,0.4150669225241572
1,outer_1_inner_training_only,bernstein_degree_5__lambda_0.001,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.001,True,6.355828044469941,1.8769499304399784,6.38684663703977,738.5389395078957,1053.7896823205565,0.29627608158418534,0.4150669225241572
1,outer_1_inner_training_only,bernstein_degree_5__lambda_0.01,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.01,True,6.355277313086493,1.8767967936207701,6.386409390110158,738.3751436363634,1053.4408155420178,0.29627176513641507,0.4150669225241572
1,outer_1_inner_training_only,bernstein_degree_5__lambda_0.1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.1,True,6.344335869967315,1.8792138397862796,6.376554294570001,734.5996478025702,1047.5161701159147,0.29577500992452566,0.4150669225241572
1,outer_1_inner_training_only,bernstein_degree_5__lambda_1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,1.0,True,6.231054761534962,1.9230164464376884,6.27174896498701,695.8671036561338,993.4843763620709,0.2886724242943743,0.4002958576656463
1,outer_1_inner_training_only,bernstein_degree_5__lambda_10,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,10.0,True,6.100506766481805,1.9899119650052906,6.161449774540831,643.3684716326134,919.859790300291,0.274440356631636,0.4091584965807528
2,outer_2_inner_training_only,identity__lambda_0,identity,Identity,0,0.0,True,5.310731652558015,1.884434346090429,5.370260213360069,616.8466093783177,927.6098740213353,0.30699476848229146,0.5062743035836429
2,outer_2_inner_training_only,signed_exponential_1p__lambda_0,signed_exponential_1p,Signed exponential (1 parameter),1,0.0,True,8.25141103821871,2.8198586349621766,7.465759602891918,674.2105172231389,1035.9556661935253,0.3612398213946897,0.5579349468064636
2,outer_2_inner_training_only,signed_exponential_1p__lambda_0.001,signed_exponential_1p,Signed exponential (1 parameter),1,0.001,True,8.250908782223092,2.8196039100757253,7.465365757962737,674.1664752645759,1035.8952064265611,0.36123311495618515,0.5579349468064636
2,outer_2_inner_training_only,signed_exponential_1p__lambda_0.01,signed_exponential_1p,Signed exponential (1 parameter),1,0.01,True,8.246370213414448,2.8172962044907894,7.461808038714224,673.7712589093392,1035.3529075625192,0.36117261550852026,0.5579349468064636
2,outer_2_inner_training_only,signed_exponential_1p__lambda_0.1,signed_exponential_1p,Signed exponential (1 parameter),1,0.1,True,8.19916694329147,2.7926677635024686,7.424934034136225,669.9414648711333,1030.1120620161546,0.36055697083063754,0.5579349468064636
2,outer_2_inner_training_only,signed_exponential_1p__lambda_1,signed_exponential_1p,Signed exponential (1 parameter),1,1.0,True,7.451729855422219,2.3372811688083437,6.86275444157046,645.4624177724779,995.0355661021307,0.35366191254626544,0.5712191122066176
2,outer_2_inner_training_only,signed_exponential_1p__lambda_10,signed_exponential_1p,Signed exponential (1 parameter),1,10.0,True,5.481971942592686,1.8476212410694397,5.4855907123475,633.149599585069,950.8246241779648,0.3190476333042221,0.5062743035836429
2,outer_2_inner_training_only,bernstein_degree_2__lambda_0,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.0,True,5.903094829626124,1.8028807797449027,5.789763969493864,669.400067491317,1010.6352921900074,0.3324276805915685,0.4974181933168736
2,outer_2_inner_training_only,bernstein_degree_2__lambda_0.001,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.001,True,5.903081780024094,1.8028667392723319,5.7897509198918335,669.3901167441975,1010.6147172497629,0.33242856102530294,0.4974181933168736
2,outer_2_inner_training_only,bernstein_degree_2__lambda_0.01,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.01,True,5.902964949565996,1.802740972478898,5.789634089433736,669.3009923436869,1010.4304606914633,0.3324364339565756,0.4974181933168736
2,outer_2_inner_training_only,bernstein_degree_2__lambda_0.1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.1,True,5.90184908589395,1.8015355381776905,5.78851822576169,668.4475424321264,1008.6679671229801,0.3325109580926759,0.4974181933168736
2,outer_2_inner_training_only,bernstein_degree_2__lambda_1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,1.0,True,5.894105918728718,1.792945702131246,5.780775058596457,662.4077485082028,996.2947709443283,0.3329943252626951,0.4974181933168736
2,outer_2_inner_training_only,bernstein_degree_2__lambda_10,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,10.0,True,5.476132359195614,1.8492674853985254,5.482354361696069,632.1816934559752,949.6032867900672,0.3181571964228641,0.5062743035836429
2,outer_2_inner_training_only,bernstein_degree_3__lambda_0,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.0,True,6.4504634599454995,1.8286681202471846,6.168137672614102,661.7885008644014,994.1254598372428,0.3438005765349781,0.5239865241171815
2,outer_2_inner_training_only,bernstein_degree_3__lambda_0.001,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.001,True,6.450356549165031,1.8287305144966333,6.168030288971114,661.7439114304007,994.0678823931329,0.343794054680099,0.5239865241171815
